job_id,job_title,company_name,time_posted,location,seniority_level,employment_type,job_function,industries,function,industry,city
4245249480,CS Associate NMD,Reliance Industries Limited,3 days ago,"Roha, Maharashtra, India",Mid-Senior level,Full-time,Administrative,Oil and Gas,Administrative,Oil,Roha
4245903612,"Financial Analyst Intern, GFS FP&A",Amazon,2 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Finance, Information Technology, and Accounting/Auditing",Software Development,Finance,Software,Bengaluru
4245249480,CS Associate NMD,Reliance Industries Limited,3 days ago,"Roha, Maharashtra, India",Mid-Senior level,Full-time,Administrative,Oil and Gas,Administrative,Oil,Roha
4243972521,Executive Purchase,Regaal Resources Limited,1 day ago,Greater Kolkata Area,Associate,Full-time,Purchasing and Strategy/Planning,Chemical Manufacturing,Purchasing,Chemical,Greater
4243903041,"Software Engineer III, Google Cloud",Google,2 days ago,"Hyderabad, Telangana, India",Not Applicable,Full-time,Information Technology and Engineering,"Information Services and Technology, Information and Internet",Information,Information,Hyderabad
4245011825,Head - Procurement &amp; Supply Chain,questW,3 days ago,"Pune, Maharashtra, India",Director,Full-time,"Purchasing, Supply Chain, and Distribution","Motor Vehicle Manufacturing, Motor Vehicle Parts Manufacturing, and Manufacturing",Purchasing,Motor,Pune
4245224486,Jewelry Store Manager,Weekday (YC W21),3 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,Sales and Business Development,"Hospitality, Food and Beverage Services, and Retail",Sales,Hospitality,Noida
4243952918,Frontend Engineer (India),VectorShift,1 day ago,India,Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",Engineering,Technology,India
4245522867,"Process Assistant , PBO5",Amazon,3 days ago,Mumbai Metropolitan Region,Not Applicable,Full-time,"Management, Distribution, and Supply Chain",Software Development,Management,Software,Mumbai
4244170348,"Office Admin Jobs in RIL India - Varanasi, Uttar Pradesh",VIHU,12 hours ago,"Varanasi, Uttar Pradesh, India",Entry level,Full-time,Administrative,"Technology, Information and Internet",Administrative,Technology,Varanasi
4245892265,IN_Manager_Research_Social_Advisory_ Gurugram,PwC India,2 days ago,"Gurugram, Haryana, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Business Consulting and Services,Research,Business,Gurugram
4244768842,Supply Chain Specialist,Targray Battery,11 hours ago,"Gurugram, Haryana, India",Entry level,Full-time,Management and Manufacturing,"Appliances, Electrical, and Electronics Manufacturing",Management,Appliances,Gurugram
4245957495,Senior Associate - Operations,WNS,2 days ago,"Chennai, Tamil Nadu, India",Associate,Full-time,Accounting/Auditing,Outsourcing/Offshoring,Accounting/Auditing,Outsourcing/Offshoring,Chennai
4245892703,Senior Procurement Manager,K12 Techno Services Pvt. Ltd.,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Supply Chain,Education,Supply,Education,Bengaluru
4245057383,Key Account Manager I,Instamart,1 week ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Contract,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Noida
4245079074,"Supervisor, Customer Experience",Conduent,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,Other,IT,Bengaluru
4245059186,Manager - HRBP (Mumbai),Instamart,3 weeks ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Human Resources,"Technology, Information and Internet",Human,Technology,Mumbai
4245880917,Manager - Operation Excellence,Terapia - a SUN PHARMA Company,2 days ago,"Guwahati, Assam, India",Mid-Senior level,Full-time,Management and Manufacturing,Pharmaceutical Manufacturing,Management,Pharmaceutical,Guwahati
4245055187,Software Engineer I,Cummins West Africa Limited,3 days ago,"Pune, Maharashtra, India",Entry level,Internship,Engineering and Information Technology,Manufacturing,Engineering,Manufacturing,Pune
4246127771,Full Stack Developer Internship in Noida,MeeTri Infotech,1 day ago,"Noida, Uttar Pradesh, India",Internship,Internship,Information Technology and Engineering,Software Development and Higher Education,Information,Software,Noida
4244358024,Associate Instructor-English & Communication Skills,NxtWave,1 day ago,"Delhi, India",Mid-Senior level,Full-time,Education,IT Services and IT Consulting and Education,Education,IT,Delhi
4244358024,Associate Instructor-English & Communication Skills,NxtWave,1 day ago,"Delhi, India",Mid-Senior level,Full-time,Education,IT Services and IT Consulting and Education,Education,IT,Delhi
4245881920,Executive Assistant (Project Manager),Weekday (YC W21),2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Administrative,"Hospitality, Food and Beverage Services, and Retail",Administrative,Hospitality,Bengaluru
4246631343,Purchase Manager,TekniPlex,1 day ago,Greater Ahmedabad Area,Mid-Senior level,Full-time,Purchasing,"Plastics and Rubber Product Manufacturing, Manufacturing, and Packaging and Containers Manufacturing",Purchasing,Plastics,Greater
4244723418,PROJECT COORDINATOR,Mindtel Global,1 day ago,"Raipur, Chhattisgarh, India",Associate,Full-time,Other,IT Services and IT Consulting,Other,IT,Raipur
4245941509,Zonal Sales Manager,Asahi India Glass Limited (AIS),2 days ago,"Maharashtra, India",Not Applicable,Full-time,Sales,"Glass, Ceramics and Concrete Manufacturing, Wholesale Building Materials, and Retail Furniture and Home Furnishings",Sales,Glass,Maharashtra
4244347562,Zonal Sales Head,Hindustan Zinc,1 day ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,"Marketing, Sales, and Business Development",Mining,Marketing,Mining,Mumbai
4245903605,Support Engineer,Amazon,2 days ago,"Chennai, Tamil Nadu, India",Associate,Full-time,"Information Technology, Consulting, and Engineering",Software Development,Information,Software,Chennai
4245902709,"Financial Analyst Intern, GFS FP&A",Amazon,2 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Finance, Information Technology, and Accounting/Auditing",Software Development,Finance,Software,Bengaluru
4245700848,Commis,Novotel Hotels,3 days ago,"Pune, Maharashtra, India",Not Applicable,Full-time,Management and Manufacturing,Hospitality,Management,Hospitality,Pune
4244357998,Human Resources Business Analyst,Cargill,1 day ago,"Bengaluru, Karnataka, India",Director,Full-time,Human Resources and Consulting,Food and Beverage Manufacturing and Outsourcing and Offshoring Consulting,Human,Food,Bengaluru
4245271366,Sales Advisor,H&M,3 days ago,"Dindori, Maharashtra, India",Not Applicable,Full-time,Sales,Retail,Sales,Retail,Dindori
4245906157,Deputy General Manager/ General Manager – Safety @ Dahej B,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Director,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Dahej
4245200117,Senior Academic Counselor,PW (PhysicsWallah),3 days ago,"Bengaluru, Karnataka, India",Associate,Full-time,Business Development,Education,Business,Education,Bengaluru
4246126925,"Academic Counselor in Noida, Jaipur, Gurgaon",PlanetSpark,1 day ago,"Noida, Uttar Pradesh, India",Entry level,Full-time,Management and Marketing,Advertising Services,Management,Advertising,Noida
4245516361,Administrative Associate - Level III - Logistics,Cummins West Africa Limited,3 days ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,Administrative,Manufacturing,Administrative,Manufacturing,Pune
4245055595,Sales Manager I,Instamart,4 weeks ago,"Delhi, Delhi, India",Mid-Senior level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Delhi
4245703723,Finance Manager,Novotel Hotels,3 days ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,Finance and Sales,Hospitality,Finance,Hospitality,Hyderabad
4245906142,Manager IPR,Gujarat Fluorochemicals Limited,2 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Noida
4245743893,"Digital Marketing Internship in Noida, Ghaziabad, Delhi (Hybrid)",Roms Pizza,2 days ago,"Delhi, India",Internship,Internship,"Management, Writing/Editing, and Marketing","Advertising Services, Media Production, and Writing and Editing",Management,Advertising,Delhi
4245079086,"Supervisor, Customer Experience",Conduent,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,Other,IT,Bengaluru
4245743893,"Digital Marketing Internship in Noida, Ghaziabad, Delhi (Hybrid)",Roms Pizza,2 days ago,"Delhi, India",Internship,Internship,"Management, Writing/Editing, and Marketing","Advertising Services, Media Production, and Writing and Editing",Management,Advertising,Delhi
4245079086,"Supervisor, Customer Experience",Conduent,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,Other,IT,Bengaluru
4246133148,"Hotel Management (Operations) Internship in Patna, Bhiwadi, Mumbai, Kolkata, Dehradun, Gwalior, Ludhiana, Madhya Pradesh, Palghar, Morshi",Office Stag Solutions Private Limited,1 day ago,"Patna, Bihar, India",Internship,Internship,Management and Product Management,Advertising Services,Management,Advertising,Patna
4244968746,Deputy Manager-QA,Piramal Pharma Ltd,3 days ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Quality Assurance,Pharmaceutical Manufacturing,Quality,Pharmaceutical,Mumbai
4245951129,Business Development Associate,Scaler,2 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Business Development and Sales,"Education Administration Programs, Higher Education, and Professional Training and Coaching",Business,Education,Bengaluru
4245898590,Assistant General Manager - Reliability,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Dahej
4243927018,E-Commerce Lead Consultant,Infosys,1 day ago,"Bengaluru East, Karnataka, India",Mid-Senior level,Full-time,Management and Manufacturing,IT Services and IT Consulting,Management,IT,Bengaluru
4243760189,Engineer Pipeline CBM,Reliance Industries Limited,1 day ago,"Shahdol, Madhya Pradesh, India",Associate,Full-time,"Engineering, Manufacturing, and Other","Oil and Coal Product Manufacturing, Oil, Gas, and Mining, and Oil and Gas",Engineering,Oil,Shahdol
4245969194,Lead (Manager) - Marketing Procurement,PhonePe,2 days ago,"Bengaluru, Karnataka, India",Associate,Full-time,Purchasing,Software Development,Purchasing,Software,Bengaluru
4244763158,Manager - Growth Marketing (B2B SaaS),Wisemonk,16 hours ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Marketing,"Information Services, Software Development, and Financial Services",Marketing,Information,Bengaluru
4245235761,"Sales Associate, In Stock Management",Amazon,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,Bengaluru
4244928541,IN- Administrative 2_ Executive Assistant _Advisory Corporate _Advisory_Kolkata,PwC,3 days ago,Greater Kolkata Area,Mid-Senior level,Full-time,Administrative,Professional Services,Administrative,Professional,Greater
4244353630,Technology Analyst,Infosys,1 day ago,"Bengaluru East, Karnataka, India",Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,Information,IT,Bengaluru
4245900411,Manager - Sustainability,Gujarat Fluorochemicals Limited,2 days ago,"Vadodara, Gujarat, India",Mid-Senior level,Full-time,Other,Chemical Manufacturing,Other,Chemical,Vadodara
4245927975,Manager - Communication,"Oakridge International School, Bengaluru",2 days ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Education,Marketing,Education,Hyderabad
4245954166,Head - Monitoring & Evaluation,ATRIOS Consulting,2 days ago,Mumbai Metropolitan Region,Mid-Senior level,Full-time,Other,Civic and Social Organizations and Non-profit Organizations,Other,Civic,Mumbai
4245562482,UI UX Designer,Amura Marketing Technologies,3 days ago,"Pune, Maharashtra, India",Entry level,Full-time,"Design, Art/Creative, and Information Technology",Advertising Services,Design,Advertising,Pune
4245054756,Area Supervisor,Instamart,4 weeks ago,"Hyderabad, Telangana, India",Director,Full-time,Business Development and Sales,"Technology, Information and Internet",Business,Technology,Hyderabad
4245940995,Product Analyst,LimeChat,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Software Development,Research,Software,Bengaluru
4245533990,Business Advisor - A,Capgemini,3 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,"Consulting, Information Technology, and Sales",IT Services and IT Consulting,Consulting,IT,Noida
4245254019,Software Engineer,NetApp,3 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Engineering and Information Technology,Software Development,Engineering,Software,Bengaluru
4245208691,Director – Health Facilities and Systems Strengthening,"SAMS: Specialist HR Consultancy for the Public Health, Development, and CSR Sectors in India",3 days ago,"Delhi, India",Director,Full-time,"Project Management, Strategy/Planning, and Management",Non-profit Organizations and Public Health,Project,Non-profit,Delhi
4245221736,Account Manager,Instamart,3 days ago,"Varanasi, Uttar Pradesh, India",Entry level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Varanasi
4243914823,Human Resources Executive,Money Honey Financial Services Pvt Ltd,2 days ago,Mumbai Metropolitan Region,Entry level,Full-time,Human Resources,Financial Services,Human,Financial,Mumbai
4245905527,"Campaign & Creative Manager I, Advertising Services",Amazon,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,Bengaluru
4245886898,Manager,HSBC,2 days ago,"Bangalore Urban, Karnataka, India",Mid-Senior level,Full-time,Human Resources,"Banking, Financial Services, and Investment Banking",Human,Banking,Bangalore
4245743862,Social Media Marketing Internship in Gurgaon,Career Point Ltd.,2 days ago,"Gurgaon, Haryana, India",Internship,Internship,"Marketing, Writing/Editing, and Management","Advertising Services, Writing and Editing, and Media Production",Marketing,Advertising,Gurgaon
4243900009,Sr. Manager - QC & Training (Clinical Research),SUN PHARMA,2 days ago,Mumbai Metropolitan Region,Mid-Senior level,Full-time,Quality Assurance,Pharmaceutical Manufacturing,Quality,Pharmaceutical,Mumbai
4245706350,Sales Manager - Pullman Chennai Anna Salai,Pullman Hotels & Resorts,3 days ago,"Chennai, Tamil Nadu, India",Entry level,Full-time,Sales and Business Development,Hospitality,Sales,Hospitality,Chennai
4245231489,Supply Chain Planner & Analyst,Medtronic,3 days ago,"Gurgaon, Haryana, India",Mid-Senior level,Full-time,Management and Manufacturing,"Medical Equipment Manufacturing, Hospitals and Health Care, and Pharmaceutical Manufacturing",Management,Medical,Gurgaon
4246603712,Payroll,Peoplefy,1 day ago,"Pune, Maharashtra, India",Mid-Senior level,Full-time,Administrative,Staffing and Recruiting,Administrative,Staffing,Pune
4245544793,Assistant Manager- Production Planning and Execution,GE Aerospace,3 days ago,"Khed, Maharashtra, India",Mid-Senior level,Full-time,Management and Manufacturing,Aviation and Aerospace Component Manufacturing,Management,Aviation,Khed
4245253097,Business Advisor - A,Capgemini,3 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,"Consulting, Information Technology, and Sales",IT Services and IT Consulting,Consulting,IT,Noida
4246961948,Executive N - Production Khandala Pipeline,Asian Paints,9 hours ago,"Satara, Maharashtra, India",Mid-Senior level,Full-time,Management and Manufacturing,Manufacturing,Management,Manufacturing,Satara
4245871919,Supplier Quality Specialist,CNH India Technology Center,2 days ago,"Pune, Maharashtra, India",Entry level,Full-time,Quality Assurance,"Technology, Information and Internet",Quality,Technology,Pune
4246106154,"Regulatory Operations Analyst, NCT",Deutsche Bank,2 days ago,"Jaipur, Rajasthan, India",Not Applicable,Full-time,Management and Manufacturing,Financial Services,Management,Financial,Jaipur
4245289119,Interior Designer,Decorpot,3 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Design and Art/Creative,Animation and Post-production and Graphic Design,Design,Animation,Bengaluru
4246690840,Marketing Manager,Little Millennium Education Pvt Ltd,1 day ago,"Gurugram, Haryana, India",Mid-Senior level,Full-time,Marketing and Advertising,"Education, Events Services, and E-Learning Providers",Marketing,Education,Gurugram
4245883443,Senior Manager - Corporate Quality Compliance,Terapia - a SUN PHARMA Company,2 days ago,"Vadodara, Gujarat, India",Mid-Senior level,Full-time,Quality Assurance,Pharmaceutical Manufacturing,Quality,Pharmaceutical,Vadodara
4245884556,Exe,Terapia - a SUN PHARMA Company,2 days ago,"Vadodara, Gujarat, India",Not Applicable,Full-time,Other,Pharmaceutical Manufacturing,Other,Pharmaceutical,Vadodara
4245915778,Business Advisor - A,Capgemini,2 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,"Consulting, Information Technology, and Sales",IT Services and IT Consulting,Consulting,IT,Noida
4246441771,"Technician, NDT",GE Vernova's Grid Software,4 days ago,"Vadodara, Gujarat, India",Entry level,Full-time,Engineering and Information Technology,Software Development,Engineering,Software,Vadodara
4246612184,Talent Acquisition & People Operations Specialist,Weekday (YC W21),1 day ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Human Resources,"Hospitality, Food and Beverage Services, and Retail",Human,Hospitality,Bengaluru
4245236649,Senior Software Engineer,Microsoft,3 days ago,"Haryana, India",Not Applicable,Full-time,Engineering and Information Technology,Software Development,Engineering,Software,Haryana
4245764162,Territory Manager (Remote from India),eXp India,2 days ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Sales and Business Development,Real Estate,Sales,Real,Mumbai
4245905544,"Financial Analyst Intern, GFS FP&A",Amazon,2 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Finance, Information Technology, and Accounting/Auditing",Software Development,Finance,Software,Bengaluru
4244939614,Customer Acquisition Manager in Noida,Silver Rose Publishers,3 days ago,"Noida, Uttar Pradesh, India",Entry level,Full-time,"Marketing, Management, and Public Relations",Advertising Services,Marketing,Advertising,Noida
4245538539,Supply Chain Specialist 4-(Inventory Analyst),Juniper Networks,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Other,"Computer and Network Security, Computer Networking Products, and Telecommunications",Other,Computer,Bengaluru
4245269557,Junior Manager - F&A - 13397,GMR Group,3 days ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,Other,Construction,Other,Construction,Hyderabad
4245274619,Finance Controller,Magna International,3 days ago,"Bengaluru, Karnataka, India",Director,Full-time,Accounting/Auditing and Finance,Motor Vehicle Manufacturing,Accounting/Auditing,Motor,Bengaluru
4245538539,Supply Chain Specialist 4-(Inventory Analyst),Juniper Networks,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Other,"Computer and Network Security, Computer Networking Products, and Telecommunications",Other,Computer,Bengaluru
4245269557,Junior Manager - F&A - 13397,GMR Group,3 days ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,Other,Construction,Other,Construction,Hyderabad
4245274619,Finance Controller,Magna International,3 days ago,"Bengaluru, Karnataka, India",Director,Full-time,Accounting/Auditing and Finance,Motor Vehicle Manufacturing,Accounting/Auditing,Motor,Bengaluru
4245966984,Project Manager,Kyra Wellness,2 days ago,"Hyderabad, Telangana, India",Entry level,Full-time,Project Management and Information Technology,Hotels and Motels,Project,Hotels,Hyderabad
4245052915,Sales Manager II,Instamart,4 weeks ago,"Kolkata, West Bengal, India",Entry level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Kolkata
4245896318,Center Manager-Training Center,ANUDIP FOUNDATION,2 days ago,"Varanasi, Uttar Pradesh, India",Mid-Senior level,Full-time,Human Resources,IT Services and IT Consulting,Human,IT,Varanasi
4245882597,Senior Manager - Production,Terapia - a SUN PHARMA Company,2 days ago,"Sahibzada Ajit Singh Nagar, Punjab, India",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Pharmaceutical Manufacturing,Marketing,Pharmaceutical,Sahibzada
4245503943,Market Research Intern,Nexdigm,3 days ago,Mumbai Metropolitan Region,Internship,Internship,Research,Market Research,Research,Market,Mumbai
4245270285,Assistant Manager - SAP-MM,KPMG India,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Information Technology,Business Consulting and Services,Information,Business,Bengaluru
4243797435,Parts Manager,Mills Automotive Group,1 day ago,"Nirsa, Jharkhand, India",Mid-Senior level,Full-time,Sales and Business Development,Retail Motor Vehicles,Sales,Retail,Nirsa
4244931325,IN- Administrative 2_ Executive Assistant _Advisory Corporate _Advisory_Kolkata,PwC,3 days ago,Greater Kolkata Area,Mid-Senior level,Full-time,Administrative,Professional Services,Administrative,Professional,Greater
4243699658,"Software Engineer III, Google Cloud",Google,2 days ago,"Pune, Maharashtra, India",Not Applicable,Full-time,Information Technology and Engineering,"Information Services and Technology, Information and Internet",Information,Information,Pune
4243669883,Business Operations Analyst,Motorola Solutions,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Business Development and Sales,Telecommunications,Business,Telecommunications,Bengaluru
4245957495,Senior Associate - Operations,WNS,2 days ago,"Chennai, Tamil Nadu, India",Associate,Full-time,Accounting/Auditing,Outsourcing/Offshoring,Accounting/Auditing,Outsourcing/Offshoring,Chennai
4245892703,Senior Procurement Manager,K12 Techno Services Pvt. Ltd.,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Supply Chain,Education,Supply,Education,Bengaluru
4245057383,Key Account Manager I,Instamart,1 week ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Contract,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Noida
4245079074,"Supervisor, Customer Experience",Conduent,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Other,IT Services and IT Consulting,Other,IT,Bengaluru
4245059186,Manager - HRBP (Mumbai),Instamart,3 weeks ago,"Mumbai, Maharashtra, India",Mid-Senior level,Full-time,Human Resources,"Technology, Information and Internet",Human,Technology,Mumbai
4246127771,Full Stack Developer Internship in Noida,MeeTri Infotech,1 day ago,"Noida, Uttar Pradesh, India",Internship,Internship,Information Technology and Engineering,Software Development and Higher Education,Information,Software,Noida
4244358024,Associate Instructor-English & Communication Skills,NxtWave,1 day ago,"Delhi, India",Mid-Senior level,Full-time,Education,IT Services and IT Consulting and Education,Education,IT,Delhi
4246865308,Tractor Assembly /Drive line Line Manufacturing,CNH,21 hours ago,"Sadar, Uttar Pradesh, India",Entry level,Full-time,Management and Manufacturing,Machinery Manufacturing,Management,Machinery,Sadar
4245232268,Administrator - L2,Wipro,3 days ago,"Chennai, Tamil Nadu, India",Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,Information,IT,Chennai
4244340001,Crew Member,International Restaurant Management Group,3 weeks ago,"Malihabad, Uttar Pradesh, India",Entry level,Full-time,Management and Manufacturing,Restaurants,Management,Restaurants,Malihabad
4245746355,Administration Executive in Jaipur,Namrata Kedia Design,2 days ago,"Jaipur, Rajasthan, India",Entry level,Full-time,"Management, Product Management, and Public Relations",Advertising Services,Management,Advertising,Jaipur
4245059067,Aesop World Mall- Assistant Store Manager,Aesop,3 days ago,"Malihabad, Uttar Pradesh, India",Mid-Senior level,Full-time,Sales and Business Development,Personal Care Product Manufacturing,Sales,Personal,Malihabad
4245555237,Manager - Data Science,KPMG India,3 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,Engineering and Information Technology,Business Consulting and Services,Engineering,Business,Bengaluru
4245235761,"Sales Associate, In Stock Management",Amazon,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,"Sales, Advertising, and Business Development",Software Development,Sales,Software,Bengaluru
4244928541,IN- Administrative 2_ Executive Assistant _Advisory Corporate _Advisory_Kolkata,PwC,3 days ago,Greater Kolkata Area,Mid-Senior level,Full-time,Administrative,Professional Services,Administrative,Professional,Greater
4244353630,Technology Analyst,Infosys,1 day ago,"Bengaluru East, Karnataka, India",Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,Information,IT,Bengaluru
4245900411,Manager - Sustainability,Gujarat Fluorochemicals Limited,2 days ago,"Vadodara, Gujarat, India",Mid-Senior level,Full-time,Other,Chemical Manufacturing,Other,Chemical,Vadodara
4245927975,Manager - Communication,"Oakridge International School, Bengaluru",2 days ago,"Hyderabad, Telangana, India",Mid-Senior level,Full-time,"Marketing, Public Relations, and Writing/Editing",Education,Marketing,Education,Hyderabad
4245954166,Head - Monitoring & Evaluation,ATRIOS Consulting,2 days ago,Mumbai Metropolitan Region,Mid-Senior level,Full-time,Other,Civic and Social Organizations and Non-profit Organizations,Other,Civic,Mumbai
4245562482,UI UX Designer,Amura Marketing Technologies,3 days ago,"Pune, Maharashtra, India",Entry level,Full-time,"Design, Art/Creative, and Information Technology",Advertising Services,Design,Advertising,Pune
4245054756,Area Supervisor,Instamart,4 weeks ago,"Hyderabad, Telangana, India",Director,Full-time,Business Development and Sales,"Technology, Information and Internet",Business,Technology,Hyderabad
4245940995,Product Analyst,LimeChat,2 days ago,"Bengaluru, Karnataka, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Software Development,Research,Software,Bengaluru
4245902187,Manager - Utilities And Energy,Gujarat Fluorochemicals Limited,2 days ago,"Dahej, Gujarat, India",Mid-Senior level,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Dahej
4245883533,Executive,Terapia - a SUN PHARMA Company,2 days ago,"Vadodara, Gujarat, India",Executive,Full-time,Business Development and Sales,Pharmaceutical Manufacturing,Business,Pharmaceutical,Vadodara
4245533990,Business Advisor - A,Capgemini,3 days ago,"Noida, Uttar Pradesh, India",Mid-Senior level,Full-time,"Consulting, Information Technology, and Sales",IT Services and IT Consulting,Consulting,IT,Noida
4245059196,Sales Manager,Instamart,4 weeks ago,"Faridabad, Haryana, India",Entry level,Full-time,Sales and Business Development,"Technology, Information and Internet",Sales,Technology,Faridabad
4244936724,Editorial Internship in Gurgaon,Wisdom Tree,3 days ago,"Gurgaon, Haryana, India",Internship,Internship,Writing/Editing,Writing and Editing,Writing/Editing,Writing,Gurgaon
4245890160,Data Visualization Analyst,Weekday (YC W21),2 days ago,"Mumbai, Maharashtra, India",Associate,Full-time,Information Technology,"Hospitality, Food and Beverage Services, and Retail",Information,Hospitality,Mumbai
4246699237,Plant Manufacturing Engineering Spec,CNH India Technology Center,1 day ago,"Pune, Maharashtra, India",Entry level,Full-time,Management and Manufacturing,"Technology, Information and Internet",Management,Technology,Pune
4245084671,Inventory Accounting Analyst,bp,3 days ago,"Pune, Maharashtra, India",Associate,Full-time,Accounting/Auditing and Finance,Oil and Gas,Accounting/Auditing,Oil,Pune
4245954731,Quality Analyst,TP,2 days ago,"Mumbai, Maharashtra, India",Associate,Full-time,Customer Service,Outsourcing and Offshoring Consulting,Customer,Outsourcing,Mumbai
4245287262,Manager -Data Analytics,American Express,3 days ago,"Gurugram, Haryana, India",Mid-Senior level,Full-time,Other,Financial Services,Other,Financial,Gurugram
4245876872,Required: Lab Technologist ( Pathologist / Microbiologist ),Poultry TRENDS,2 days ago,"Karnal, Haryana, India",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Periodical Publishing,Research,Periodical,Karnal
4245904214,Deputy General Manager/General Manager (Corporate Project Safety),Gujarat Fluorochemicals Limited,2 days ago,"Vadodara, Gujarat, India",Director,Full-time,Management and Manufacturing,Chemical Manufacturing,Management,Chemical,Vadodara
4245223952,Elementary Physical Education Teacher,Beaverton School District,3 days ago,"Amta-I, West Bengal, India",Entry level,Part-time,Education and Training,Primary and Secondary Education,Education,Primary,Amta-I
4245539272,Python Developer ( Job ID-AM-TECH-DA-41)-P2 (copy) (copy),technology,3 days ago,"Bengaluru, Karnataka, India",Not Applicable,Full-time,Engineering and Information Technology,Market Research and Business Consulting and Services,Engineering,Market,Bengaluru
4245891926,Customer Support Agent,Truecaller,2 days ago,"Bengaluru, Karnataka, India",Entry level,Full-time,Other,Software Development,Other,Software,Bengaluru
4245585952,Client Acquisition || Field Sales|| Ahmedabad||Gujarat||......,Tata Cummins,3 days ago,"Gujarat, India",Entry level,Full-time,Other,"Appliances, Electrical, and Electronics Manufacturing",Other,Appliances,Gujarat
4245875472,Product Manager,Young Designers India,2 days ago,"Lucknow, Uttar Pradesh, India",Entry level,Full-time,Product Management and Marketing,Design Services,Product,Design,Lucknow
